Year,Rnd,Tm,First,Last,Position Standard,Age,
1989,6,PHO,Jay,Taylor,DB,21,
1989,6,NYJ,Marvin,Washington,DE,23,
1989,6,DEN,Anthony,Stafford,WR,,
1989,6,NYJ,Titus,Dixon,WR,23,
1989,6,TAM,Derrick,Little,LB,,
1989,6,IND,Quintus,McDonald,LB,22,
1989,6,RAI,Doug,Lloyd,RB,24,
1989,6,HOU,Bo,Orlando,DB,23,
1989,6,NYG,Howard,Cross,TE,22,
1989,6,NOR,Floyd,Turner,WR,23,
1989,6,CLE,Gary,Wilkerson,DB,,
1989,6,RAM,Mark,Messner,LB,23,
1989,6,PHI,Heath,Sherman,RB,22,
1989,6,MIN,Jeff,Mickel,T,23,
1989,6,BUF,Sean,Doctor,RB,,
1989,6,NWE,Eric,Mitchel,RB,,
1989,6,CIN,Craig,Taylor,RB,23,
1989,6,SFO,Steve,Hendrickson,LB,23,
1989,7,DAL,Kevin,Peterson,LB,,
1989,7,GNB,Mark,Hall,DE,24,
1989,7,DET,Jerry,Woods,DB,23,
1989,7,KAN,Ron,Sancho,LB,,
1989,7,ATL,Undra,Johnson,RB,23,
1989,7,BUF,Brian,Jordan,DB,22,
1989,7,PIT,D.J.,Johnson,DB,23,
1989,7,NYG,Dave,Popp,T,,
1989,7,MIA,Jim,Zdelar,T,,
1989,7,PHO,Ricky,Royal,DB,23,
1989,7,NWE,Eric,Lindstrom,LB,,
1989,7,WAS,Kevin,Hendrix,LB,,
1989,7,DEN,Mel,Bratton,RB,24,
1989,7,NYJ,Stevon,Moore,DB,22,
1989,7,IND,Ivy,Joe,RB,22,
1989,7,SDG,Marion,Butts,RB,23,
1989,7,SEA,Mike,Nettles,DB,,
1989,7,IND,Charles,Washington,DB,22,
1989,7,NOR,David,Griggs,LB,22,
1989,7,CLE,Mike,Graybill,T,22,
1989,7,RAM,George,Bethune,LB,22,
1989,7,CHI,Richard,Brothers,DB,,
1989,7,HOU,Tracy,Rogers,LB,22,
1989,7,MIN,Benji,Roland,DE,22,
1989,7,CHI,Brent,Snyder,QB,,
1989,7,BUF,Chris,Hale,DB,23,
1989,7,CIN,Kendal,Smith,WR,23,
1989,7,SDG,Terrence,Jones,QB,,
1989,8,DAL,Charvez,Foger,RB,,
1989,8,DET,Chris,Parker,DT,,
1989,8,GNB,Thomas,King,DB,,
1989,8,KAN,Bryan,Tobey,RB,,
1989,8,TAM,Carl,Bax,G,23,
1989,8,PIT,Chris,Asbeck,DT,,
1989,8,ATL,Paul,Singer,QB,,
1989,8,MIA,Pete,Stoyanovich,K,22,
1989,8,SDG,Dana,Brinson,WR,24,
1989,8,RAI,Derrick,Gainer,RB,23,
1989,8,GNB,Brian,Shulman,P,,
1989,8,PHO,John,Burch,RB,,
1989,8,DEN,Paul,Green,TE,22,
1989,8,NYJ,A.B.,Brown,RB,23,
1989,8,NWE,Rodney,Rice,DB,23,
1989,8,SEA,Martin,Williams,DE,,
1989,8,IND,Kurt,Larson,LB,23,
1989,8,NOR,Fred,Hadley,WR,,
1989,8,CLE,Rick,Aeilts,TE,,
1989,8,RAM,Warren,Wheat,G,22,
1989,8,CHI,Tony,Woods,DT,23,
1989,8,HOU,Alvoid,Mays,DB,23,
1989,8,NYG,Myron,Guyton,DB,22,
1989,8,MIN,Alex,Stewart,DE,,
1989,8,KAN,Todd,McNair,RB,23,
1989,8,CHI,Chris,Dyko,T,23,
1989,8,CIN,Chris,Chenault,LB,,
1989,8,NWE,Tony,Zackery,DB,22,
1989,9,DAL,Tim,Jackson,DB,23,
1989,9,GNB,Scott,Kirby,T,,
1989,9,DET,Derek,MacCready,DE,,
1989,9,KAN,Jack,Phillips,DB,,
1989,9,PIT,A.J.,Jenkins,LB,23,
1989,9,ATL,Chris,Dunn,LB,,
1989,9,TAM,Patrick,Egu,RB,22,
1989,9,SDG,Pat,Davis,TE,,
1989,9,MIA,Dana,Batisite,LB,,
1989,9,WAS,Charles,Darrington,TE,,
1989,9,PHO,Kendall,Trainor,K,,
1989,9,RAI,Gary,Gooden,DB,,
1989,9,DEN,Monte,Smith,G,22,
1989,9,NYJ,Pat,Marlatt,DT,,
1989,9,SEA,David,Franks,G,,
1989,9,IND,William,Mackall,WR,,
1989,9,NWE,Darron,Norris,RB,,
1989,9,DEN,Wayne,Williams,RB,,
1989,9,RAM,Vernon,Kirk,TE,,
1989,9,CHI,LaSalle,Harper,LB,22,
1989,9,HOU,Bob,Mrosko,TE,23,
1989,9,NYG,A.J.,Greene,DB,23,
1989,9,NOR,Jerry,Leggett,LB,,
1989,9,NWE,Curtis,Wilson,C,,
1989,9,CHI,Byron,Sanders,RB,,
1989,9,BUF,Pat,Rabold,DT,,
1989,9,CIN,Richard,Stephens,G,24,
1989,9,SFO,Rudy,Harmon,LB,,
1989,10,DAL,Rod,Carter,LB,,
1989,10,DET,Jason,Phillips,WR,22,
1989,10,GNB,Ben,Jessie,DB,,
1989,10,KAN,Rob,McGovern,LB,22,
1989,10,CIN,Cornell,Holloway,DB,23,
1989,10,TAM,Ty,Granger,T,,
1989,10,PIT,Jerry,Olsavsky,LB,22,
1989,10,MIA,Deval,Glover,WR,,
1989,10,SDG,Ricky,Andrews,LB,23,
1989,10,PHO,Chris,Becker,P,,
1989,10,RAI,Charles,Jackson,DT,,
1989,10,WAS,Mark,Schlereth,G,23,
1989,10,DEN,Anthony,Butts,DT,,
1989,10,NYJ,Adam,Bob,LB,21,
1989,10,IND,Jim,Thompson,T,,
1989,10,NWE,Emanuel,McNeil,DT,22,
1989,10,SEA,Derrick,Fenner,RB,22,
1989,10,RAM,Mike,Williams,WR,22,
1989,10,CHI,Todd,Millikan,TE,,
1989,10,HOU,Tracy,Johnson,RB,22,
1989,10,NYG,Rodney,Lowe,DE,,
1989,10,NOR,Joe,Henderson,RB,,
1989,10,CLE,John,Buddenberg,T,,
1989,10,MIA,Greg,Ross,DT,,
1989,10,BUF,Carlo,Cheattom,DB,,
1989,10,CHI,John,Simpson,WR,,
1989,10,CIN,Bob,Jean,QB,,
1989,10,SFO,Andy,Sinclair,C,,
1989,11,DAL,Randy,Shannon,LB,23,
1989,11,GNB,Cedric,Stallworth,DB,,
1989,11,DET,Keith,Karpinski,LB,22,
1989,11,KAN,Marcus,Turner,DB,23,
1989,11,TAM,Rod,Mounts,G,,
1989,11,PIT,Brian,Slater,WR,,
1989,11,ATL,Greg,Paterra,RB,22,
1989,11,SDG,Victor,Floyd,RB,23,
1989,11,MIA,Bert,Weidner,G,23,
1989,11,SFO,Jim,Bell,RB,,
1989,11,TAM,Willie,Griffin,DE,,
1989,11,PHO,Jeff,Hunter,DE,23,
1989,11,DEN,Richard,Shelton,DB,23,
1989,11,NYJ,Artie,Holmes,DB,,
1989,11,NWE,Tony,Hinz,RB,,
1989,11,SEA,Mike,Baum,DE,,
1989,11,IND,Wayne,Johnson,QB,,
1989,11,CHI,Joe,Nelms,DT,,
1989,11,HOU,Brian,Smider,T,,
1989,11,NYG,Jerome,Rinehart,LB,,
1989,11,NOR,Calvin,Nicholson,DB,22,
1989,11,CLE,Dan,Plocki,K,,
1989,11,TAM,Herb,Duncan,WR,,
1989,11,MIN,Brad,Baxter,RB,22,
1989,11,CHI,George,Streeter,DB,22,
1989,11,BUF,Richard,Harvey,LB,23,
1989,11,CIN,Dana,Wells,DT,23,
1989,11,SFO,Norm,McGee,WR,,
1989,12,DAL,Scott,Ankrom,WR,23,
1989,12,DET,James,Cribbs,DE,23,
1989,12,GNB,Stan,Shiver,DB,,
1989,12,KAN,Bill,Jones,RB,23,
1989,12,PIT,Carlton,Haselrig,G,23,
1989,12,ATL,Tony,Bowick,DT,22,
1989,12,IND,William,DuBose,RB,,
1989,12,MIA,J.B.,Brown,DB,22,
1989,12,WAS,Jimmie,Johnson,TE,22,
1989,12,WAS,Joe,Mickles,RB,23,
1989,12,PHO,Todd,Nelson,G,,
1989,12,SFO,Antonio,Goss,LB,23,
1989,12,DEN,John,Javis,WR,,
1989,12,NYJ,Willie,Snead,WR,,
1989,12,SEA,R.J.,Kors,DB,23,
1989,12,IND,Steve,Taylor,QB,,
1989,12,NWE,Aaron,Chubb,LB,,
1989,12,HOU,Chuck,Hartlieb,QB,,
1989,12,NYG,Eric,Smith,LB,,
1989,12,NOR,Mike,Cadore,WR,,
1989,12,CLE,Marlon,Brown,LB,,
1989,12,TAM,Terry,Young,DB,,
1989,12,CHI,Freddy,Weygand,WR,,
1989,12,MIN,Shawn,Woodson,LB,,
1989,12,BUF,Derrell,Marshall,T,,
1989,12,CHI,Anthony,Phillips,G,,
1989,12,CIN,Scott,Jones,T,23,
1989,12,MIN,Everett,Ross,WR,,
1988,1,ATL,Aundray,Bruce,LB,22,
1988,1,KAN,Neil,Smith,DE,22,
1988,1,DET,Bennie,Blades,DB,22,
1988,1,TAM,Paul,Gruber,T,23,
1988,1,CIN,Rickey,Dixon,DB,21,
1988,1,RAI,Tim,Brown,WR,22,
1988,1,GNB,Sterling,Sharpe,WR,23,
1988,1,NYJ,Dave,Cadigan,G,23,
1988,1,RAI,Terry,McDaniel,DB,23,
1988,1,NYG,Eric,Moore,G,23,
1988,1,DAL,Michael,Irvin,WR,22,
1988,1,PHO,Ken,Harvey,LB,23,
1988,1,PHI,Keith,Jackson,TE,23,
1988,1,RAM,Gaston,Green,RB,22,
1988,1,SDG,Anthony,Miller,WR,23,
1988,1,MIA,Eric,Kumerow,DE,23,
1988,1,NWE,John,Stephens,RB,22,
1988,1,PIT,Aaron,Jones,DE,21,
1988,1,MIN,Randall,McDaniel,G,23,
1988,1,RAM,Aaron,Cox,WR,23,
1988,1,CLE,Clifford,Charlton,LB,23,
1988,1,HOU,Lorenzo,White,RB,22,
1988,1,CHI,Brad,Muster,RB,23,
1988,1,NOR,Craig,Heyward,RB,22,
1988,1,RAI,Scott,Davis,DT,23,
1988,1,DEN,Ted,Gregory,DT,23,
1988,1,CHI,Wendell,Davis,WR,22,
1988,2,ATL,Marcus,Cotton,LB,22,
1988,2,DET,Chris,Spielman,LB,22,
1988,2,PHI,Eric,Allen,DB,22,
1988,2,CIN,Ickey,Woods,RB,22,
1988,2,DET,Pat,Carter,TE,22,
1988,2,SFO,Danny,Stubbs,DE,23,
1988,2,GNB,Shawn,Patterson,DE,24,
1988,2,RAM,Anthony,Newman,DB,22,
1988,2,NYG,Jumbo,Elliott,T,23,
1988,2,NYJ,Terry,Williams,DB,22,
1988,2,PHO,Tony,Jeffery,RB,24,
1988,2,SFO,Pierce,Holt,DE,26,
1988,2,BUF,Thurman,Thomas,RB,22,
1988,2,DAL,Ken,Norton,LB,22,
1988,2,MIA,Jarvis,Williams,DB,23,
1988,2,NWE,Vincent,Brown,LB,23,
1988,2,PIT,Dermontti,Dawson,C,23,
1988,2,DEN,Gerald,Perry,T,23,
1988,2,RAM,Flipper,Anderson,WR,23,
1988,2,RAM,Fred,Strickland,LB,22,
1988,2,HOU,Quintin,Jones,DB,22,
1988,2,SEA,Brian,Blades,WR,23,
1988,2,CLE,Michael,Dean,DT,23,
1988,2,CHI,Dante,Jones,LB,23,
1988,2,NOR,Brett,Perriman,WR,22,
1988,2,TAM,Lars,Tate,RB,22,
1988,2,MIN,Brad,Edwards,DB,22,
1988,2,WAS,Chip,Lohmiller,K,22,
1988,3,ATL,Alex,Higdon,TE,22,
1988,3,CIN,Kevin,Walker,LB,22,
1988,3,DET,Ray,Roundtree,WR,22,
1988,3,KAN,Kevin,Porter,DB,22,
1988,3,SDG,Quinn,Early,WR,23,
1988,3,GNB,Keith,Woodside,RB,24,
1988,3,NYG,Sheldon,White,DB,23,
1988,3,NYJ,Erik,McMillan,DB,23,
1988,3,PHI,Matt,Patchan,T,,
1988,3,BUF,Bernard,Ford,WR,22,
1988,3,WAS,Mike,Oliphant,RB,25,
1988,3,DAL,Mark,Hutson,G,,
1988,3,PHO,Tom,Tupa,QB,22,
1988,3,NWE,Tom,Rehder,T,23,
1988,3,PIT,Chuck,Lanza,C,24,
1988,3,MIN,Al,Noga,DE,23,
1988,3,HOU,Greg,Montgomery,P,23,
1988,3,MIA,Ferrell,Edmunds,TE,23,
1988,3,NYJ,James,Hasty,DB,23,
1988,3,SEA,Tommy,Kane,WR,24,
1988,3,IND,Chris,Chandler,QB,22,
1988,3,CLE,Van,Waiters,LB,23,
1988,3,CHI,Ralph,Jarvis,DE,23,
1988,3,DEN,Kevin,Guidry,DB,24,
1988,3,SFO,Bill,Romanowski,LB,22,
1988,3,NOR,Tony,Stephens,DT,,
1988,3,RAM,Mike,Piel,DE,23,
1988,4,TAM,Robert,Goff,DE,22,
1988,4,CIN,David,Grant,DE,23,
1988,4,DET,William,White,DB,22,
1988,4,TAM,John,Bruhin,G,23,
1988,4,NWE,Tim,Goad,DT,22,
1988,4,GNB,Rollin,Putzier,DT,22,
1988,4,GNB,Chuck,Cecil,DB,23,
1988,4,RAI,Tim,Rother,DT,23,
1988,4,SDG,Joe,Campbell,DE,21,
1988,4,NYG,Ricky,Shaw,LB,23,
1988,4,SDG,Stacy,Searels,T,,
1988,4,DAL,Dave,Widell,C,23,
1988,4,PHO,Michael,Brim,DB,22,
1988,4,KAN,J.R.,Ambrose,WR,,
1988,4,NWE,Sammy,Martin,WR,23,
1988,4,SDG,David,Richards,G,22,
1988,4,MIA,Greg,Johnson,T,23,
1988,4,NWE,Teddy,Garcia,K,24,
1988,4,SEA,Kevin,Harmon,RB,21,
1988,4,SFO,Barry,Helton,P,23,
1988,4,CLE,Anthony,Blaylock,DB,23,
1988,4,IND,Michael,Ball,DB,24,
1988,4,CHI,James,Thornton,TE,23,
1988,4,NOR,Lydell,Carr,RB,23,
1988,4,TAM,Monte,Robbins,P,,
1988,4,MIN,Todd,Kalis,G,23,
1988,4,WAS,Jamie,Morris,RB,23,
1988,5,ATL,Charles,Dimry,DB,22,
1988,5,DET,Eric,Andolsek,G,22,
1988,5,NOR,Greg,Scales,TE,22,
1988,5,TAM,William,Howard,RB,24,
1988,5,CIN,Herb,Wester,T,,
1988,5,NWE,Troy,Wolkow,G,,
1988,5,GNB,Darrell,Reed,LB,,
1988,5,RAM,Robert,Delpino,RB,22,
1988,5,NYG,Jon,Carter,DT,23,
1988,5,NYJ,Mike,Withycombe,G,23,
1988,5,PHO,Chris,Gaines,LB,23,
1988,5,PIT,Darin,Jordan,LB,23,
1988,5,PHI,Eric,Everett,DB,22,
1988,5,BUF,Ezekial,Gadson,DB,,
1988,5,MIN,Darrell,Fullington,DB,24,
1988,5,HOU,Cris,Dishman,DB,23,
1988,5,MIA,Rodney,Thomas,DB,22,
1988,5,WAS,Carl,Mims,DB,,
1988,5,PIT,Jerry,Reese,DE,24,
1988,5,IND,John,Baylor,DB,23,
1988,5,HOU,Chris,Verhulst,TE,22,
1988,5,RAI,Dennis,Price,DB,23,
1988,5,PHO,Tony,Jordan,RB,23,
1988,5,CHI,Troy,Johnson,LB,23,
1988,5,NOR,Keith,Taylor,DB,23,
1988,5,BUF,Kirk,Roach,K,,
1988,5,DEN,Corris,Ervin,DB,,
1988,5,RAM,James,Washington,DB,23,
1988,6,ATL,George,Thomas,WR,24,
1988,6,KAN,James,Saxon,FB,22,
1988,6,ATL,Houston,Hoover,G,23,
1988,6,CIN,Paul,Jetton,G,23,
1988,6,DET,Carl,Painter,RB,24,
1988,6,RAI,Erwin,Grabisna,LB,,
1988,6,GNB,Nate,Hill,DE,22,
1988,6,NYG,David,Houle,G,,
1988,6,NYJ,Paul,Frase,DE,23,
1988,6,RAM,Keith,Jones,RB,22,
1988,6,PHO,Jon,Phillips,G,,
1988,6,PHI,Don,McPherson,QB,,
1988,6,BUF,Dan,Murray,LB,21,
1988,6,DAL,Scott,Secules,QB,23,
1988,6,SDG,Cedric,Figaro,LB,22,
1988,6,MIA,Melvin,Bratton,RB,,
1988,6,NWE,Steve,Johnson,TE,23,
1988,6,PIT,Warren,Williams,RB,23,
1988,6,MIA,George,Cooper,RB,,
1988,6,HOU,Kurt,Crain,LB,,
1988,6,SEA,Roy,Hart,DT,23,
1988,6,WAS,Stan,Humphries,QB,23,
1988,6,PHI,Rob,Sterling,DB,,
1988,6,CHI,Lemuel,Stinson,DB,22,
1988,6,NOR,Bob,Sims,G,,
1988,6,TAM,Shawn,Lee,DT,21,
1988,6,MIN,Derrick,White,DB,,
1988,6,RAM,Jeff,Knapton,DT,,
1988,7,ATL,Michael,Haynes,WR,22,
1988,7,TAM,Kerry,Goode,RB,23,
1988,7,CIN,Rich,Romer,LB,22,
1988,7,DET,Jeff,James,WR,,
1988,7,KAN,Troy,Stedman,LB,23,
1988,7,RAI,Derrick,Crudup,DB,23,
1988,7,NYJ,Gary,Patton,RB,,
1988,7,GNB,Gary,Richard,DB,22,
1988,7,DEN,Pat,Kelly,TE,22,
1988,7,NYG,Mike,Perez,QB,,
1988,7,PHI,Todd,White,WR,,
1988,7,BUF,Tim,Borcky,T,,
1988,7,DAL,Owen,Hooven,T,,
1988,7,PHO,Ernie,Jones,WR,23,
1988,7,MIA,Kerwin,Bell,QB,23,
1988,7,NWE,Darryl,Usher,WR,23,
1988,7,PIT,Marc,Zeno,WR,,
1988,7,MIN,Brad,Beckman,TE,23,
1988,7,BUF,Bo,Wright,RB,,
1988,7,SEA,Ray,Jackson,DB,,
1988,7,NYG,Danta,Whitaker,TE,24,
1988,7,HOU,Tracey,Eaton,DB,23,
1988,7,CLE,Thane,Gash,DB,23,
1988,7,CHI,Caesar,Rentie,T,23,
1988,7,NOR,Brian,Forde,LB,24,
1988,7,SFO,Kevin,Bryant,LB,,
1988,7,DEN,Garry,Frank,G,,
1988,7,WAS,Harold,Hicks,DB,,
1988,8,ATL,Phillip,Brown,LB,,
1988,8,CIN,Curtis,Maxey,DE,23,
1988,8,DET,Gary,Hadd,DT,22,
1988,8,KAN,Alfredo,Roberts,TE,23,
1988,8,TAM,Anthony,Simpson,RB,,
1988,8,RAI,Mike,Alexander,WR,23,
1988,8,GNB,Patrick,Collins,RB,22,
1988,8,RAM,Darryl,Franklin,WR,,
1988,8,NYG,Sammy,Lilly,DB,23,
1988,8,NYJ,Keith,Neubert,TE,24,
1988,8,BUF,John,Hagy,DB,22,
1988,8,DAL,Mark,Higgs,RB,22,
1988,8,PHO,Tim,Moore,LB,,
1988,8,PHI,David,Smith,RB,,
1988,8,CHI,David,Tate,DB,23,
1988,8,PIT,Mark,Nichols,DT,,
1988,8,MIN,Joe,Cain,LB,23,
1988,8,PIT,Mike,Hinnant,TE,22,
1988,8,MIA,Harry,Galbreath,G,23,
1988,8,BUF,Jeff,Wright,DT,25,
1988,8,HOU,David,Viaene,C,23,
1988,8,SEA,Robert,Tyler,TE,22,
1988,8,CLE,J.J.,Birden,WR,23,
1988,8,CHI,Harvey,Reed,RB,,
1988,8,NOR,Glenn,Derby,T,24,
1988,8,SFO,Larry,Clarkson,T,,
1988,8,MIA,Louis,Cheek,T,23,
1988,8,WAS,Darryl,McGill,RB,,
1988,9,ATL,James,Primus,RB,24,
1988,9,DET,Kip,Corrington,DB,23,
1988,9,KAN,Azizuddin,Abdur-Ra'oof,WR,,
1988,9,TAM,Reuben,Davis,DE,23,
1988,9,CIN,Brandy,Wells,DB,,
1988,9,RAI,Reggie,Ware,RB,,
1988,9,GNB,Neal,Wilkinson,TE,,
1988,9,RAI,Scott,Tabor,P,,
1988,9,NYJ,Ralph,Tamm,G,22,
1988,9,RAM,Pat,Foster,DT,,
1988,9,DAL,Brian,Bedford,WR,,
1988,9,PHO,Scott,Dill,T,22,
1988,9,DET,Todd,Irvin,T,,
1988,9,BUF,Carlton,Bailey,LB,23,
1988,9,PIT,Gordie,Lockbaum,RB,,
1988,9,MIN,Paul,McGowan,LB,,
1988,9,SDG,Joey,Howard,T,23,
1988,9,MIA,Jeff,Cross,DE,22,
1988,9,NWE,Neil,Galbraith,DB,,
1988,9,HOU,David,Spradlin,LB,,
1988,9,SEA,Deatrich,Wise,DT,,
1988,9,IND,Jeff,Herrod,LB,22,
1988,9,CLE,Danny,Copeland,DB,22,
1988,9,CHI,Rogie,Magee,WR,,
1988,9,NOR,Clarence,Nunn,DB,,
1988,9,SFO,Brian,Bonner,LB,22,
1988,9,DEN,Mel,Farr,RB,22,
1988,9,WAS,Blake,Peterson,LB,,
1988,10,ATL,Stan,Clayton,G,23,
1988,10,KAN,Kenny,Gamble,RB,23,
1988,10,PIT,John,Jackson,T,23,
1988,10,CIN,Ellis,Dillahunt,DB,23,
1988,10,DET,Paco,Craig,WR,23,
1988,10,RAI,Newt,Harrell,T,,
1988,10,GNB,Bud,Keyes,QB,,
1988,10,NYJ,John,Booty,DB,22,
1988,10,RAM,R.C.,Mullin,T,,
1988,10,NYG,Eric,Hickerson,DB,,
1988,10,PHO,Andy,Schillinger,WR,23,
1988,10,PHI,Joe,Schuster,DT,,
1988,10,BUF,Martin,Mayhew,DB,22,
1988,10,DAL,Billy,Owens,DB,22,
1988,10,MIN,Brian,Habib,G,23,
1988,10,NYG,Steve,Wilkes,TE,,
1988,10,MIA,Artis,Jackson,DT,,
1988,10,NWE,Rodney,Lossow,C,,
1988,10,DEN,Channing,Williams,RB,,
1988,10,SEA,Derwin,Jones,DE,,
1988,10,IND,O'Brien,Alston,LB,22,
1988,10,HOU,Marco,Johnson,WR,,
1988,10,CLE,Brian,Washington,DB,23,
1988,10,CHI,Joel,Porter,G,,
1988,10,NOR,Todd,Santos,QB,,
1988,10,SFO,Tim,Foley,K,,
1988,10,NOR,Vincent,Fizer,LB,,
1988,10,WAS,Henry,Brown,T,,
1988,11,ATL,James,Milling,WR,23,
1988,11,TAM,Frank,Pillow,WR,23,
1988,11,CIN,Paul,Hickert,K,,
1988,11,DET,Danny,McCoin,QB,,
1988,11,KAN,Danny,McManus,QB,,
1988,11,RAI,David,Weber,QB,,
1988,11,SEA,Rick,McLeod,T,,
1988,11,SDG,Ed,Miller,C,,
1988,11,NYG,Greg,Harris,WR,,
1988,11,NYJ,John,Galvin,LB,23,
1988,11,PHI,Izel,Jenkins,DB,24,
1988,11,BUF,Pete,Curkendall,DT,,
1988,11,DAL,Chad,Hennings,DT,22,
1988,11,PHO,Keith,McCoy,DB,,
1988,11,MIA,Tom,Kelleher,RB,,
1988,11,SDG,George,Hinkle,DE,23,
1988,11,NWE,Marvin,Allen,RB,22,
1988,11,PIT,Bobby,Dawson,DB,,
1988,11,MIN,Norman,Floyd,DB,,
1988,11,IND,Donnie,Dee,TE,23,
1988,11,HOU,Jethro,Franklin,DE,22,
1988,11,SEA,Dwayne,Harper,DB,22,
1988,11,CLE,Hendley,Hawkins,WR,,
1988,11,CHI,Steve,Forch,LB,,
1988,11,NOR,Gary,Couch,WR,,
1988,11,SFO,Chet,Brooks,DB,22,
1988,11,DEN,Richard,Calvin,RB,,
1988,11,WAS,Curt,Koch,DE,,
1988,12,ATL,Carter,Wiley,DB,,
1988,12,CIN,Carl,Parker,WR,23,
1988,12,IND,Aatron,Kenney,WR,,
1988,12,BUF,John,Driscoll,T,,
1988,12,TAM,Victor,Jones,LB,21,
1988,12,RAI,Greg,Kunkel,G,,
1988,12,GNB,Scott,Bolton,WR,23,
1988,12,NYG,David,Futrell,DT,,
1988,12,NYJ,Albert,Goss,DT,,
1988,12,WAS,Wayne,Ross,P,,
1988,12,BUF,Tom,Erlandson,LB,22,
1988,12,DAL,Ben,Hummel,LB,,
1988,12,PHO,Chris,Carrier,DB,,
1988,12,PHI,Steve,Kaufusi,DE,24,
1988,12,MIA,Brian,Kinchen,TE,23,
1988,12,NWE,Dave,Nugent,DT,,
1988,12,PIT,James,Earle,LB,,
1988,12,NYG,Brendan,McCormack,DT,,
1988,12,SDG,Wendell,Phillips,DB,,
1988,12,HOU,John,Brantley,LB,22,
1988,12,SEA,Dave,Des,T,,
1988,12,IND,Tim,Vesling,K,,
1988,12,CLE,Steve,Slayden,QB,,
1988,12,CHI,Greg,Clark,LB,23,
1988,12,NOR,Paul,Jurgensen,DE,,
1988,12,SFO,George,Jr.,LB,,
1988,12,DEN,Johnny,Carter,DT,,
1988,12,RAM,Jeff,Beathard,WR,,
1987,1,TAM,Vinny,Testaverde,QB,23,
1987,1,IND,Cornelius,Bennett,LB,22,
1987,1,HOU,Alonzo,Highsmith,RB,22,
1987,1,GNB,Brent,Fullwood,RB,23,
1987,1,CLE,Mike,Junkin,LB,22,
1987,1,STL,Kelly,Stouffer,QB,23,
1987,1,DET,Reggie,Rogers,DE,23,
1987,1,BUF,Shane,Conlan,LB,23,
1987,1,PHI,Jerome,Brown,DT,22,
1987,1,PIT,Rod,Woodson,DB,22,
1987,1,NOR,Shawn,Knight,DE,23,
1987,1,DAL,Danny,Noonan,DT,22,
1987,1,ATL,Chris,Miller,QB,22,
1987,1,MIN,D.J.,Dozier,RB,22,
1987,1,RAI,John,Clay,T,23,
1987,1,MIA,John,Bosa,DE,23,
1987,1,CIN,Jason,Buck,DE,24,
1987,1,SEA,Tony,Woods,DE,21,
1987,1,KAN,Paul,Palmer,RB,22,
1987,1,HOU,Haywood,Jeffires,WR,22,
1987,1,NYJ,Roger,Vick,RB,23,
1987,1,SFO,Harris,Barton,T,23,
1987,1,NWE,Bruce,Armstrong,T,22,
1987,1,SDG,Rod,Bernstine,RB,22,
1987,1,SFO,Terrence,Flagler,RB,23,
1987,1,CHI,Jim,Harbaugh,QB,23,
1987,1,DEN,Ricky,Nattiel,WR,21,
1987,1,NYG,Mark,Ingram,WR,22,
1987,2,BUF,Nate,Odomes,DB,22,
1987,2,WAS,Brian,Davis,DB,24,
1987,2,ATL,Kenny,Flowers,RB,23,
1987,2,CLE,Gregg,Rakoczy,C,22,
1987,2,BUF,Roland,Mitchell,DB,23,
1987,2,STL,Tim,McDonald,DB,22,
1987,2,KAN,Christian,Okoye,RB,26,
1987,2,TAM,Ricky,Reynolds,DB,22,
1987,2,SFO,Jeff,Bregel,G,23,
1987,2,PIT,Delton,Hall,DB,22,
1987,2,DAL,Ron,Francis,DB,23,
1987,2,NOR,Lonzell,Hill,WR,22,
1987,2,GNB,Johnny,Holland,LB,22,
1987,2,NYJ,Alex,Gordon,LB,23,
1987,2,MIA,Rick,Graf,LB,23,
1987,2,MIN,Ray,Berry,LB,23,
1987,2,SEA,David,Wyman,LB,23,
1987,2,HOU,Walter,Johnson,LB,23,
1987,2,RAM,Donald,Evans,DE,23,
1987,2,WAS,Wally,Kleine,T,,
1987,2,CIN,Eric,Thomas,DB,23,
1987,2,TAM,Winston,Moss,LB,21,
1987,2,TAM,Don,Smith,RB,23,
1987,2,RAI,Bruce,Wilkerson,T,23,
1987,2,SDG,Lou,Brock,DB,23,
1987,2,CHI,Ron,Morris,WR,22,
1987,2,NYG,Adrian,White,DB,23,
1987,2,MIA,Scott,Schwedes,WR,22,
1987,3,TAM,Mark,Carrier,WR,21,
1987,3,IND,Chris,Gambol,G,23,
1987,3,SDG,Karl,Wilson,DE,23,
1987,3,BUF,David,Brandon,LB,22,
1987,3,GNB,Dave,Croston,T,23,
1987,3,STL,Robert,Awalt,TE,23,
1987,3,DET,Jerry,Ball,DT,22,
1987,3,HOU,Cody,Carlson,QB,23,
1987,3,PHI,Ben,Tamburello,G,23,
1987,3,PIT,Charles,Lockett,WR,21,
1987,3,NOR,Michael,Adams,DB,23,
1987,3,DAL,Jeff,Zimmerman,G,24,
1987,3,GNB,Scott,Stephen,LB,23,
1987,3,STL,Colin,Scotts,DT,24,
1987,3,GNB,Frankie,Neal,WR,21,
1987,3,MIN,Henry,Thomas,DT,22,
1987,3,KAN,Todd,Howard,LB,22,
1987,3,RAM,Cliff,Hicks,DB,23,
1987,3,NYJ,Onzy,Elam,LB,22,
1987,3,CIN,Len,Bell,DB,23,
1987,3,CIN,Skip,McClendon,DE,23,
1987,3,BUF,Jamie,Mueller,RB,22,
